"","timepoints1","timepoints2","timepoints3","timepoints4","timepoints5","timepoints6","timepoints11","timepoints13"
"LBX2-AS1",-0.0635519790692869,-0.0635519790692869,-0.0635519790692869,-0.0635519790692869,-0.0635519790692869,-0.0635519790692869,-0.0635519790692869,-0.0635519790692869
"LCE5A",-0.0301024240233701,-0.0301024240233701,-0.0301024240233701,-0.0301024240233701,-0.0301024240233701,-0.0301024240233701,-0.0301024240233701,-0.0301024240233701
"LCK",0.0731945999053047,0.138729687696827,-0.127842335232496,-0.10572191369869,-0.127842335232496,-0.127842335232496,-0.0873248822129266,-0.127842335232496
"LCN2",-0.0559138936258364,0.153624012526968,-0.0771823356103915,-0.0771823356103915,-0.0771823356103915,-0.0771823356103915,-0.0771823356103915,-0.0771823356103915
"LCP2",-0.168007385056303,-0.230147685503702,-0.169664881426493,-0.230147685503702,-0.087848799766478,-0.230147685503702,-0.230147685503702,-0.230147685503702
"LDLRAD2",-0.0563013846659328,-0.0563013846659328,-0.0563013846659328,-0.0563013846659328,-0.0563013846659328,-0.0563013846659328,-0.0563013846659328,-0.0563013846659328
"CNMD",-0.133779581577662,0.160809851735413,0.277014325413376,-0.133779581577662,1.68170756932476,-0.133779581577662,-0.133779581577662,2.35813084499476
"LEF1-AS1",0.543050810168111,0.258632166533537,-0.0922850262641257,0.0227867577318454,-0.0922850262641257,2.17033407232982,-0.0922850262641257,-0.0922850262641257
"LEFTY2",0.163692698769175,0.0525503427278922,-0.0817984990175998,0.0475157810542126,-0.127792619585153,-0.127792619585153,0.308007601122363,-0.127792619585153
"LGALS1",0.0113370491964966,-0.042556488464855,-0.0236554497798117,0.724217458857027,0.494048239287918,-0.416861959649998,0.452472436572188,2.28076809339154
"LGALS13",-0.246244692142478,-0.246244692142478,-0.148208031753194,-0.2390461564921,-0.246244692142478,-0.246244692142478,-0.194940844460542,-0.246244692142478
"LGALS14",0.18522796590249,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531,-0.0593506941094531
"LGALS3",-0.499756186630922,-0.493298688358895,-0.471086315872393,-0.484553463804236,-0.37056336741555,-0.515068496405836,0.341998218689572,-0.450454094429871
"LGALS9",-0.199138504443489,-0.228746266556498,-0.206585922289366,-0.260506538909705,-0.260506538909705,-0.260506538909705,-0.260506538909705,1.86176613490342
"LGI1",0.0109640647706932,-0.145363932929282,-0.0355179725672349,-0.126234738898895,-0.155462538506794,-0.155462538506794,-0.155462538506794,-0.155462538506794
"LGMN",-0.214054917355876,-0.101051427273297,-0.319863294371008,-0.303407588962808,0.128312664961463,0.0186591262701377,-0.503483321414559,0.236250689617327
"LGR5",-0.142652553384206,-0.0482377763546782,-0.00869071133949759,-0.142652553384206,-0.142652553384206,-0.142652553384206,-0.142652553384206,-0.142652553384206
"LHB",-0.856555892973328,-0.857567474835639,-0.313455815417394,1.28468065340975,-0.427783878268827,-0.322727616258942,-0.00464285844649328,0.388213790545132
"LHX2",0.232645864937419,-0.0933099523864432,-0.129115970517657,-0.129115970517657,-0.129115970517657,-0.129115970517657,-0.129115970517657,-0.129115970517657
"LHX3",1.29759720569312,1.42026151183324,1.77095430833229,1.48048318128807,1.21249567454691,1.04755352780401,0.877320600048544,2.00596241675834
"LILRA2",-0.122019004825089,-0.122019004825089,-0.122019004825089,-0.122019004825089,-0.122019004825089,-0.122019004825089,-0.122019004825089,-0.122019004825089
"LILRB2",-0.225279410309226,-0.209454390010191,-0.225279410309226,-0.225279410309226,-0.225279410309226,0.471997299801759,-0.225279410309226,-0.225279410309226
"LILRB3",-0.242965650603541,-0.202634325784904,0.089963403260718,-0.0360718959047916,-0.142878033107957,-0.268265953190815,-0.244942358429067,-0.268265953190815
"LILRB4",-0.169359084366462,-0.182820626915208,-0.182820626915208,-0.182820626915208,-0.182820626915208,-0.182820626915208,-0.14590661547839,-0.182820626915208
"LILRB5",-0.163567492796154,-0.163567492796154,-0.163567492796154,-0.163567492796154,-0.163567492796154,-0.163567492796154,-0.163567492796154,-0.163567492796154
"LIM2",-0.0247549317288959,-0.0247549317288959,-0.0247549317288959,-0.0247549317288959,-0.0247549317288959,-0.0247549317288959,-0.0247549317288959,-0.0247549317288959
"LIN28B",-0.0630513104655834,0.348746764610842,-0.107445312969338,-0.107445312969338,-0.107445312969338,-0.107445312969338,-0.107445312969338,-0.107445312969338
"CYTOR",-0.267742003249871,-0.24809868577586,-0.214920713465659,-0.253458232939993,-0.300087467815676,0.0951434032792757,-0.274499427370233,-0.300087467815676
"LINC00184",-0.0420188914783639,-0.0420188914783639,-0.0420188914783639,-0.0420188914783639,-0.0420188914783639,-0.0420188914783639,-0.0420188914783639,-0.0420188914783639
"LINC00189",-0.0496883366600878,-0.0496883366600878,-0.0496883366600878,-0.0496883366600878,-0.0496883366600878,-0.0496883366600878,-0.0496883366600878,-0.0496883366600878
"LINC00222",0.31405884974282,-0.0400723211715822,-0.0400723211715822,0.109869613160936,-0.0400723211715822,-0.0400723211715822,-0.0400723211715822,-0.0400723211715822
"LINC00269",-0.0914067557823767,-0.0914067557823767,-0.0914067557823767,-0.0914067557823767,-0.0914067557823767,-0.0914067557823767,-0.0914067557823767,-0.0914067557823767
"LINC00298",-0.0233555034404854,-0.0233555034404854,-0.0233555034404854,-0.0233555034404854,-0.0233555034404854,-0.0233555034404854,-0.0233555034404854,-0.0233555034404854
"LINC00332",-0.0273036766632665,-0.0273036766632665,-0.0273036766632665,-0.0273036766632665,-0.0273036766632665,-0.0273036766632665,-0.0273036766632665,-0.0273036766632665
"LINC00336",-0.0412217702172824,0.0145362668854895,-0.0412217702172824,-0.0412217702172824,-0.0412217702172824,-0.0412217702172824,-0.0412217702172824,-0.0412217702172824
"LINC00337",-0.058539822899539,-0.058539822899539,-0.058539822899539,-0.058539822899539,-0.058539822899539,-0.058539822899539,-0.058539822899539,-0.058539822899539
"PRECSIT",-0.0821465088571879,-0.0821465088571879,-0.0821465088571879,-0.0821465088571879,-0.0821465088571879,-0.0821465088571879,-0.0821465088571879,-0.0821465088571879
"LINC00396",-0.0363695824226705,-0.0363695824226705,-0.0363695824226705,-0.0363695824226705,-0.0363695824226705,-0.0363695824226705,-0.0363695824226705,-0.0363695824226705
"LINC00399",-0.0426552699143981,-0.0426552699143981,-0.0426552699143981,-0.0426552699143981,-0.0426552699143981,-0.0426552699143981,-0.0426552699143981,-0.0426552699143981
"LINC00426",-0.0281266132910359,-0.0281266132910359,-0.0281266132910359,-0.0281266132910359,-0.0281266132910359,-0.0281266132910359,-0.0281266132910359,-0.0281266132910359
"LINC00461",0.000378552959349248,-0.0896814392028836,0.0932174025679087,-0.0896814392028836,-0.0896814392028836,-0.0896814392028836,-0.0896814392028836,-0.0896814392028836
"LINC00463",0.117952616407719,-0.0270975303040553,-0.0270975303040553,-0.0270975303040553,-0.0270975303040553,-0.0270975303040553,-0.0270975303040553,-0.0270975303040553
"LINC00473",-0.296376614452317,-0.219132678536682,-0.296376614452317,-0.182606398232801,-0.296376614452317,-0.296376614452317,0.0206866822507338,-0.296376614452317
"LINC00491",-0.0279864685426496,-0.0279864685426496,-0.0279864685426496,0.410982891294866,-0.0279864685426496,-0.0279864685426496,-0.0279864685426496,-0.0279864685426496
"LIN28B-AS1",0.488632996979491,0.318787157639839,-0.0397762809660926,-0.0397762809660926,-0.0397762809660926,-0.0397762809660926,-0.0397762809660926,-0.0397762809660926
"LINC00607",-0.0625531015872769,-0.0625531015872769,-0.0625531015872769,-0.0625531015872769,-0.0625531015872769,-0.0625531015872769,-0.0625531015872769,-0.0625531015872769
"LINC00616",-0.0699020447950224,0.289737313947657,-0.0699020447950224,-0.0699020447950224,-0.0699020447950224,-0.0699020447950224,-0.0699020447950224,-0.0699020447950224
"LINC00632",-0.52658440253113,-0.3851784516051,-0.343133216885976,-0.11377676108494,-0.642026360424815,-0.730298083327871,0.298672497126434,-0.554658932818848
"LINC00637",-0.0380513202710861,-0.0380513202710861,-0.0380513202710861,-0.0380513202710861,-0.0380513202710861,-0.0380513202710861,0.131089323239271,-0.0380513202710861
"LINC00643",-0.623871208739705,-0.528650299655323,0.07276834485042,-0.022427513857403,-0.463033177522098,-0.81490925419785,0.418113804148673,-0.79238928881185
"LINC00668",-0.0798342532564207,-0.0798342532564207,-0.0798342532564207,-0.0798342532564207,-0.0798342532564207,-0.0798342532564207,-0.0798342532564207,-0.0798342532564207
"MIR924HG",0.719903517846453,1.53221583912395,1.92842766316232,0.194527288630482,2.25972084204732,-0.15902647615008,-0.15902647615008,-0.15902647615008
"LINC00702",-0.0265516469954795,-0.0265516469954795,-0.0265516469954795,-0.0265516469954795,-0.0265516469954795,-0.0265516469954795,-0.0265516469954795,-0.0265516469954795
"LINC00842",0.0312334537321433,-0.0638650710161084,-0.0638650710161084,-0.0638650710161084,-0.0638650710161084,-0.0638650710161084,-0.0638650710161084,-0.0638650710161084
"LINC00853",-0.0900866269551865,-0.0900866269551865,-0.0900866269551865,-0.0900866269551865,-0.0900866269551865,-0.0900866269551865,-0.0900866269551865,-0.0900866269551865
"LINC00861",-0.0979043297185289,-0.0979043297185289,-0.0979043297185289,-0.0979043297185289,-0.0979043297185289,-0.0979043297185289,-0.0979043297185289,-0.0979043297185289
"LINC00908",0.37334029388046,0.365796454830941,0.445659200153494,0.468270719282895,-0.197682026095065,-0.197682026095065,-0.197682026095065,-0.197682026095065
"LINC00911",-0.0451084657077094,-0.0451084657077094,-0.0451084657077094,-0.0451084657077094,-0.0451084657077094,-0.0451084657077094,-0.0451084657077094,-0.0451084657077094
"LINC00930",-0.0580829368983906,-0.0580829368983906,-0.0580829368983906,-0.0580829368983906,-0.0580829368983906,-0.0580829368983906,0.974408890337478,-0.0580829368983906
"LINC00958",-0.0772823110137299,-0.0772823110137299,-0.00635144205024284,-0.0772823110137299,-0.0772823110137299,-0.0772823110137299,-0.0772823110137299,-0.0772823110137299
"LINC00977",-0.0326097424608617,-0.0326097424608617,-0.0326097424608617,-0.0326097424608617,-0.0326097424608617,-0.0326097424608617,-0.0326097424608617,-0.0326097424608617
"LINC00996",-0.0566268199423494,-0.090332304119004,-0.133154874627543,-0.0345111065803271,-0.133154874627543,-0.133154874627543,-0.133154874627543,-0.0110867252150701
"PURPL",-0.0322304429581807,-0.0322304429581807,-0.0322304429581807,-0.0322304429581807,-0.0322304429581807,-0.0322304429581807,-0.0322304429581807,-0.0322304429581807
"LINC01053",-0.0289136546574555,-0.0289136546574555,-0.0289136546574555,-0.0289136546574555,-0.0289136546574555,-0.0289136546574555,-0.0289136546574555,-0.0289136546574555
"LINC01101",0.579923727261585,-0.0760114398199379,-0.0760114398199379,-0.0760114398199379,-0.0760114398199379,-0.0760114398199379,-0.0760114398199379,-0.0760114398199379
"LINC01104",-0.0370208522521355,-0.0370208522521355,-0.0370208522521355,-0.0370208522521355,-0.0370208522521355,-0.0370208522521355,-0.0370208522521355,-0.0370208522521355
"SILC1",-0.302599479413706,-0.286161971245176,-0.302599479413706,-0.144690455127134,-0.22866652314415,-0.302599479413706,0.12742875116785,0.0375371445908685
"LINC01126",-0.0353586104960655,-0.0353586104960655,-0.0353586104960655,-0.0353586104960655,-0.0353586104960655,-0.0353586104960655,-0.0353586104960655,-0.0353586104960655
"PANTR1",-0.0348818617591847,-0.114446825450488,-0.114446825450488,-0.114446825450488,-0.114446825450488,-0.114446825450488,-0.114446825450488,-0.114446825450488
"LINC01208",-0.0359401583760373,-0.0359401583760373,-0.0359401583760373,-0.0359401583760373,-0.0359401583760373,-0.0359401583760373,-0.0359401583760373,-0.0359401583760373
"LINC01224",0.112149686713403,1.42042472689028,0.0122961610546804,2.41264718140383,0.637802661411972,0.890859007248918,1.19379613217823,-0.11913613803351
"LINC01229",-0.0422222121771823,-0.0422222121771823,-0.0422222121771823,-0.0422222121771823,-0.0422222121771823,-0.0422222121771823,-0.0422222121771823,-0.0422222121771823
"PELATON",-0.123167111796726,-0.0894136122765324,-0.123167111796726,-0.123167111796726,-0.123167111796726,-0.123167111796726,-0.0804998801200657,-0.123167111796726
"LINC01285",-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762,-0.0341097153146762
"LINC01324",0.499458012776945,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132,-0.0283498754021132
"LINC01474",-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789,-0.0328812905375789
"LINC01497",-0.0391983691423004,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004,-0.0391983691423004
"LINC01506",-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927,-0.0675724523703927
"LINC01508",-0.0452923315785074,0.365363424339242,-0.0452923315785074,-0.0452923315785074,-0.0452923315785074,-0.0452923315785074,-0.0452923315785074,-0.0452923315785074
"LINC01607",1.71058479673531,0.0836853300872732,-0.22017170987714,0.175851456773761,-0.0803086214056902,-0.22017170987714,0.268818878943289,-0.22017170987714
"LIX1",0.0456272075569719,0.218753537387961,0.520250832202678,0.594626672950133,1.66497321699349,-0.290542514484429,0.358727763133333,-0.074311083870342
"LMNTD2",-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721,-0.0491516286632721
"LMO2",-0.205763009131604,-0.251316585058666,-0.199956768401076,-0.251316585058666,-0.251316585058666,-0.251316585058666,-0.198615840397077,-0.178541394696589
"LMO7",1.17046885857202,0.88950499760295,0.853369525106765,1.23871329597363,0.821695925985295,0.832923909319581,2.24384037610136,4.78614842695439
"LMOD1",0.436398159722527,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217,-0.0949130536262217
"LMX1A",0.422025575251712,-0.0215472431327727,-0.110084115012082,-0.110084115012082,0.900924296489126,-0.110084115012082,-0.110084115012082,-0.110084115012082
"CERNA1",-0.155624218145085,0.0472409444313141,0.773961698892231,0.552454249596506,-0.155624218145085,-0.155624218145085,1.7936270805506,-0.155624218145085
"LPAR6",-0.117139857887214,0.125681073836664,-0.231466953639003,-0.315034318903276,-0.276936033253856,-0.482385400190044,-0.106346257789581,0.103834684105429
"LPCAT2",-0.133593703756266,0.213879586699676,-0.0861381931908188,-0.230432761941393,-0.0971347810807626,-0.230432761941393,-0.230432761941393,-0.230432761941393
"LPL",0.262999306363077,0.894191403372425,1.84344639813692,0.251644028413913,2.1303714119922,2.14214163050566,0.580986374113518,-0.166599331315915
"LRG1",-0.136972328038419,-0.136972328038419,-0.136972328038419,-0.0995854384687076,-0.136972328038419,-0.136972328038419,0.0130687854104377,-0.136972328038419
"LRRC26",-0.0983093597626969,0.210288122339458,-0.0983093597626969,0.819718763852094,-0.0983093597626969,3.2677937601582,-0.0983093597626969,-0.0983093597626969
"LRRC32",-0.254687605403206,-0.254687605403206,-0.237629464306962,-0.241349311923023,-0.254687605403206,-0.254687605403206,-0.183221596223708,-0.254687605403206
"LRRC58",0.294357381505259,0.21445302057687,-0.0673761250787698,0.120687986041482,0.0771346993987788,-0.169272373715861,-0.181683597762299,-0.562025968559341
"LRRTM3",-0.1712802472614,-0.0611088455789313,-0.1712802472614,-0.0933089796384969,-0.1712802472614,-0.1712802472614,-0.1712802472614,-0.1712802472614
"LSP1",-0.303776497525341,-0.238155404630255,-0.10713581235481,-0.310770912955855,-0.310770912955855,-0.310770912955855,-0.310770912955855,-0.310770912955855
"LST1",-0.29709289966607,-0.293465633892118,-0.252085442183424,-0.291319143631811,-0.317933092932324,-0.317933092932324,-0.303714789514088,-0.287703320335148
"LTB",-0.132130811714504,-0.132130811714504,-0.132130811714504,-0.132130811714504,-0.132130811714504,-0.132130811714504,-0.00557946969705544,-0.132130811714504
"LTC4S",0.143202012841306,-0.0605408782168553,0.148091711139106,0.0587209145252521,0.642686352559945,0.872835621261796,0.528408063584539,-0.282307051492463
"LTF",0.0482774751719586,-0.104733368303505,-0.104733368303505,-0.104733368303505,-0.104733368303505,-0.104733368303505,-0.104733368303505,-0.104733368303505
"LUM",-0.42083906689026,-0.463054359087959,-0.418244243524494,-0.245372455574165,-0.418357544588442,-0.5022761925824,-0.482007479353588,-0.5022761925824
"LURAP1L-AS1",-0.138894847834624,-0.0705479813095675,-0.138894847834624,1.03387373768366,-0.138894847834624,-0.138894847834624,1.86586622202911,-0.138894847834624
"LXN",0.000188478945927243,-0.103286246157039,0.012195498272788,-0.0320538666827572,-0.201725741978098,-0.496318549403591,0.346282849563717,1.19848538045749
"LY6E",-0.543145708428124,-0.196547188684265,0.179263760995138,-0.2696006952506,-0.386566260324941,-0.242968154178159,-0.630662429338935,-0.965573328413057
"LY6H",-0.529008749725826,-0.4739492531331,-0.508478746291847,0.257759998599415,-0.0690243636185447,0.821668078045753,0.102873921861634,0.431312164499132
"LY86",-0.182049439753022,-0.244393177204994,-0.198950397802363,-0.203193909449874,-0.244393177204994,-0.244393177204994,-0.199944689270709,-0.244393177204994
